id,doi,title,year,field,subfield,topic,container_title,publisher,authors,type,community,in_degree,out_degree,degree,eigenvector,pagerank,betweenness,PC1_score
W3020988282,https://doi.org/10.2351/7.0000061,Spattering effects during selective laser melting,2020,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Journal of Laser Applications,Laser Institute of America,Joerg Volpp,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3131082891,https://doi.org/10.1089/3dp.2020.0192,Processing Technologies and Properties of Cu-10Sn Formed by Selective Laser Melting Combined with Heat Treatment,2021,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,3D Printing and Additive Manufacturing,"Mary Ann Liebert, Inc.",Hao Wang; Guo Liang; Zhen Nie; Qitao Lyu; Qingmao Zhang,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4280531969,https://doi.org/10.1007/s11661-022-06715-0,Strong Impact of Minor Elements on the Microstructural Evolution of an Additively Manufactured Inconel 625 Alloy,2022,Engineering,Mechanical Engineering,Additive Manufacturing Materials and Processes,Metallurgical and Materials Transactions A,Springer Science+Business Media,Mo‐Rigen He; Arunima Banerjee; Christopher J. Marvel; Sam Price; Ian McCue; Edwin J. Schwalbach; Kevin J. Hemker,article,0,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W4389262771,https://doi.org/10.1016/j.apsusc.2023.159022,Enhancing the performance of Self-Powered Deep-Ultraviolet photoelectrochemical photodetectors by constructing α-Ga2O3@a-Al2O3 Core-Shell nanorod arrays for Solar-Blind imaging,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Surface Science,Elsevier BV,Xuan Wang; Ke Ding; Lijuan Huang; Xudong Li; Liyu Ye; Jiangshuai Luo; Jili Jiang; Wanjun Li; Yuanqiang Xiong; Lijuan Ye; Di Pang; Yan Tang; Wanjun Li; Hong Zhang; Chunyang Kong,article,2,0,6,6,1.11e-18,0.000268145,0.0,-0.23642805353584878
W4317208159,https://doi.org/10.1063/5.0131285,Bulk single crystals and physical properties of β-(Al<sub>x</sub>Ga<sub>1−x</sub>)<sub>2</sub>O<sub>3</sub> (x = 0–0.35) grown by the Czochralski method,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Applied Physics,American Institute of Physics,Zbigniew Galazka; Andreas Fiedler; Andreas Popp; Steffen Ganschow; Albert Kwasniewski; Palvan Seyidov; Mike Pietsch; A. Dittmar; Saud Bin Anooz; K. Irmscher; Manuela Suendermann; Detlef Klimm; Ta‐Shun Chou; Jana Rehm; Thomas Schroeder; Matthias Bickermann,article,1,0,9,9,1.11e-18,0.000268145,0.0,-0.17046258534699288
W4379051986,https://doi.org/10.1063/5.0151130,Alpha-phase gallium oxide-based UVC photodetector with high sensitivity and visible blindness,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,APL Materials,American Institute of Physics,Sunjae Kim; Youngbin Yoon; Dahee Seo; Ji-Hyeon Park; Dae‐Woo Jeon; Wan Sik Hwang; Myunghun Shin,article,2,0,8,8,1.11e-18,0.000268145,0.0,-0.19245107474327816
W4381334080,https://doi.org/10.1063/5.0156009,Atomic scale mechanism of <i>β</i> to <i>γ</i> phase transformation in gallium oxide,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Hsien‐Lien Huang; Jared M. Johnson; Christopher Chae; Alexander Senckowski; Man Hoi Wong; Jinwoo Hwang,article,3,0,5,5,1.11e-18,0.000268145,0.0,-0.2584165429321341
W4386851994,https://doi.org/10.1016/j.apsusc.2023.158502,Investigation of gallium oxide thin film hetero-integrated with bulk diamond via atomic layer deposition,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Surface Science,Elsevier BV,Lin Gu; Hong-Ping Ma; Yuan Li; An-Feng Wang; Wen-Jie Chen; Zhuorui Tang; Yi Shen; Fang yuan Sun; Jingtao Zhu; Qing‐Chun Zhang,article,2,0,10,10,1.11e-18,0.000268145,0.0,-0.14847409595070757
W4321004048,https://doi.org/10.1021/acsami.3c00124,Directional Carrier Transport in Micrometer-Thick Gallium Oxide Films for High-Performance Deep-Ultraviolet Photodetection,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Wenrui Zhang; Wei Wang; Jinfu Zhang; Tan Zhang; Li Chen; Liu Wang; Yu Zhang; Yanwei Cao; Ji Li; Jichun Ye,article,2,0,10,10,1.11e-18,0.000268145,0.0,-0.14847409595070757
W4389565563,https://doi.org/10.1063/5.0175674,Ultra-low reverse leakage in large area kilo-volt class <i>β</i>-Ga2O3 trench Schottky barrier diode with high-k dielectric RESURF,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Saurav Roy; Benjamin Kostroun; Jacqueline Cooke; Yizheng Liu; Arkka Bhattacharyya; Carl Peterson; Berardi Sensale‐Rodriguez; Sriram Krishnamoorthy,article,1,0,15,15,1.11e-18,0.000268145,0.0,-0.03853164896928107
W4319301057,https://doi.org/10.1039/d2tc05204k,Structural and optoelectronic characteristics of β-Ga<sub>2</sub>O<sub>3</sub> epitaxial films with Zn alloying and subsequent oxygen annealing,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Chemistry C,Royal Society of Chemistry,Xuan Sun; Kewei Liu; Xing Chen; Qichao Hou; Zhen Cheng; Jialin Yang; Qiu Ai; Yongxue Zhu; Binghui Li; Lei Liu; Dezhen Shen,article,2,0,8,8,1.11e-18,0.000268145,0.0,-0.19245107474327816
W4320521870,https://doi.org/10.1016/j.apsusc.2023.156446,Strain effects on the optoelectronic performance of ultra-wide band gap polycrystalline β-Ga2O3 thin film grown on differently-oriented Silicon substrates for solar blind photodetector,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Surface Science,Elsevier BV,Damanpreet Kaur; Srikanta Debata; Dhruv Singh; Mukesh Kumar,article,2,0,10,10,1.11e-18,0.000268145,0.0,-0.14847409595070757
W4386275748,https://doi.org/10.1109/led.2023.3309674,β-Ga₂O₃ Lateral Schottky Barrier Diodes With &gt; 10 kV Breakdown Voltage and Anode Engineering,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Electron Device Letters,Institute of Electrical and Electronics Engineers,Chenlu Wang; Qinglong Yan; Chaoqun Zhang; Chunxu Su; Kun Zhang; Sihan Sun; Zhihong Liu; Weihang Zhang; Sami Alghamdi; Emad Ghandourah; Chunfu Zhang; Jincheng Zhang; Hong Zhou; Yue Hao,article,1,0,9,9,1.11e-18,0.000268145,0.0,-0.17046258534699288
W4396770988,https://doi.org/10.1063/5.0204051,On-state electrical stress-induced degradation of NiO/<i>β</i>-Ga2O3 heterojunction pn diodes,2024,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Yingzhe Wang; Xuefeng Zheng; Jiaduo Zhu; Ailing Pan; Sijie Bu; Yuehua Hong; Jincheng Zhang; Lixin Guo; Xiaohua Ma; Yue Hao,article,4,0,14,14,1.11e-18,0.000268145,0.0,-0.06052013836556637
W4390547537,https://doi.org/10.1016/j.mtphys.2024.101327,Charge-carrier engineering of staggered-gap p-CuAlO2/β-Ga2O3 bipolar heterojunction for self-powered photodetector with exceptional linear dynamic range and stability,2024,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Materials Today Physics,Elsevier BV,Chowdam Venkata Prasad; Madani Labed; Jang Hyeok Park; Kyong Jae Kim; You Seung Rim,article,2,0,19,19,1.11e-18,0.000268145,0.0,0.049422308615860125
W4288067468,https://doi.org/10.1021/acs.cgd.2c00401,Ta-Doped Ga<sub>2</sub>O<sub>3</sub> Epitaxial Films on Porous p-GaN Substrates: Structure and Self-Powered Solar-Blind Photodetectors,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Crystal Growth & Design,American Chemical Society,Rongrong Chen; Di Wang; Jie Liu; Bo Feng; Hongyan Zhu; Xinyu Han; Caìna Luan; Jin Ma; Hongdi Xiao,article,2,0,6,6,1.11e-18,0.000268145,0.0,-0.23642805353584878
W4296447725,https://doi.org/10.1021/acsami.2c11202,Cs<sub>3</sub>Cu<sub>2</sub>I<sub>5</sub>/ZnO Heterostructure for Flexible Visible-Blind Ultraviolet Photodetection,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Materials & Interfaces,American Chemical Society,Xinhong Zhao; Yu Tao; Jixiang Dong; Yongchu Fang; Xiaoxian Song; Zaoxue Yan,article,2,0,2,2,1.11e-18,0.000268145,0.0,-0.32438201112098997
W4313289972,https://doi.org/10.3390/ma16010295,A High-Performance ε-Ga2O3-Based Deep-Ultraviolet Photodetector Array for Solar-Blind Imaging,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Materials,Multidisciplinary Digital Publishing Institute,Shuren Zhou; Qiqi Zheng; Chenxi Yu; Zhiheng Huang; Lingrui Chen; Hong Zhang; Honglin Li; Yuanqiang Xiong; Chunyang Kong; Lijuan Ye; Wanjun Li,article,2,0,14,14,1.11e-18,0.000268145,0.0,-0.06052013836556637
W4308927059,https://doi.org/10.1016/j.jallcom.2022.168036,β-Ga2O3 bulk single crystals grown by a casting method,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Alloys and Compounds,Elsevier BV,Ning Xia; Yingying Liu; Dan Wu; Lei Li; Keke Ma; Jiabin Wang; Hui Zhang; Deren Yang,article,2,0,9,9,1.11e-18,0.000268145,0.0,-0.17046258534699288
W4317937997,https://doi.org/10.1116/6.0002307,On the possible nature of deep centers in Ga2O3,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Vacuum Science & Technology A Vacuum Surfaces and Films,American Institute of Physics,A. Y. Polyakov; А. I. Kochkova; Amanda Langørgen; Lasse Vines; A.A. Vasil'ev; Ivan Shchemerov; A.A. Romanov; S. J. Pearton,article,4,0,12,12,1.11e-18,0.000268145,0.0,-0.10449711715813696
W4378875970,https://doi.org/10.1039/d3tc01456h,An enhanced ultrasensitive solar-blind UV photodetector based on an asymmetric Schottky junction designed with graphene/β-Ga<sub>2</sub>O<sub>3</sub>/Ag,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Chemistry C,Royal Society of Chemistry,Song Qi; Jiahang Liu; Jianying Yue; Xueqiang Ji; Jiaying Shen; Yongtao Yang; Jinjin Wang; Shan Li; Zhenping Wu; Weihua Tang,article,2,0,14,14,1.11e-18,0.000268145,0.0,-0.06052013836556637
W4380152108,https://doi.org/10.1016/j.vacuum.2023.112277,Self-powered solar-blind ultraviolet photodetectors with Ga2O3 nanowires as the interlayer,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Vacuum,Elsevier BV,Guowei Li; Kun Zhang; Yutong Wu; Zhu Xi; Xie Fu; Liang Wang; Shuanglong Feng; Wenqiang Lu,article,2,0,6,6,1.11e-18,0.000268145,0.0,-0.23642805353584878
W4385192481,https://doi.org/10.1063/5.0147787,"Tutorial: Metalorganic chemical vapor deposition of <i>β</i>-Ga2O3 thin films, alloys, and heterostructures",2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Applied Physics,American Institute of Physics,A F M Anhar Uddin Bhuiyan; Zixuan Feng; Lingyu Meng; Hongping Zhao,article,3,0,19,19,1.11e-18,0.000268145,0.0,0.049422308615860125
W4388530509,https://doi.org/10.1063/5.0165320,"A neuroevolution potential for predicting the thermal conductivity of <b> <i>α</i> </b>, <b> <i>β</i> </b>, and <b> <i>ε</i> </b>-Ga2O3",2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Zhanpeng Sun; Zijun Qi; Kang Liang; Xiang Sun; Zhaofu Zhang; Lijie Li; Qijun Wang; Guoqing Zhang; Gai Wu; Wei Shen,article,3,0,6,6,1.11e-18,0.000268145,0.0,-0.23642805353584878
W4321073935,https://doi.org/10.1016/j.jallcom.2023.169307,α/β phase junction Ga2O3 based high-performance self-powered deep ultraviolet photodetectors with Ti3C2/Ag nanowire hybrid conductive electrode,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Alloys and Compounds,Elsevier BV,Haizheng Hu; Lipeng Deng; YuChen Zhu; Chao Wu; Daoyou Guo; Shunli Wang,article,2,0,3,3,1.11e-18,0.000268145,0.0,-0.3023935217247047
W4384406478,https://doi.org/10.1002/adem.202300688,New Generation Beta‐Gallium Oxide Nanomaterials: Growth and Performances in Electronic Devices,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Advanced Engineering Materials,Wiley,Jianqiao Hu; Bo Yu; Jian Zhou,article,2,0,14,14,1.11e-18,0.000268145,0.0,-0.06052013836556637
W4386579836,https://doi.org/10.1016/j.ceramint.2023.09.077,Optimization quality for indium pulse-assisted of β-Ga2O3 thin film on sapphire surface,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Ceramics International,Elsevier BV,Yao Wang; Jiale Li; Tao Zhang; Wenji Li; Qian Feng; Yachao Zhang; Chunfu Zhang; Jincheng Zhang; Yue Hao,article,2,0,6,6,1.11e-18,0.000268145,0.0,-0.23642805353584878
W2940494044,https://doi.org/10.1109/jeds.2019.2912186,Effect of Al<sub>2</sub>O<sub>3</sub> Passivation on Electrical Properties of $\beta$ -Ga<sub>2</sub>O<sub>3</sub> Field-Effect Transistor,2019,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Journal of the Electron Devices Society,Institute of Electrical and Electronics Engineers,Jiyeon Ma; OukJae Lee; Geonwook Yoo,article,2,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3090501678,https://doi.org/10.1007/s10854-020-04542-w,Influence of hydrothermal reaction time on crystal qualities and photoluminescence properties of β-Ga2O3 nanorods,2020,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Science Materials in Electronics,Springer Science+Business Media,Feng Shi; Hengyang Qiao,article,2,0,2,2,1.11e-18,0.000268145,0.0,-0.32438201112098997
W3156392264,https://doi.org/10.2478/lpts-2021-0007,<i>Ab-Initio</i> Calculations of Oxygen Vacancy in Ga<sub>2</sub>O<sub>3</sub> Crystals,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Latvian Journal of Physics and Technical Sciences,De Gruyter Open,А. Usseinov; Zh. Koishybayeva; Alexander Platonenko; А. Аkilbekov; J. Purāns; Vladimir Pankratov; Yana Suchikova; Anatoli I. Popov,article,2,0,1,1,1.11e-18,0.000268145,0.0,-0.34637050051727525
W3202092003,https://doi.org/10.1557/s43578-021-00375-3,Strain states and relaxation for $$\alpha$$-(Al$$_x$$Ga$$_{1-x}$$)$$_2$$O$$_3$$ thin films on prismatic planes of $$\alpha$$-Al$$_2$$O$$_3$$ in the full composition range: Fundamental difference of a- and m-epitaxial planes in the manifestation of shear strain and lattice tilt,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of materials research/Pratt's guide to venture capital sources,Springer Nature,Max Kneiß; Daniel Splith; Holger von Wenckstern; Michael Lorenz; Thorsten Schultz; Norbert Koch; Marius Grundmann,article,3,0,6,6,1.11e-18,0.000268145,0.0,-0.23642805353584878
W4220998539,https://doi.org/10.1109/ted.2022.3154682,Ultrasensitive Self-Powered Deep-Ultraviolet Photodetector Based on <i>In Situ</i> Epitaxial Ga₂O₃/Bi₂Se₃ Heterojunction,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Transactions on Electron Devices,Institute of Electrical and Electronics Engineers,Bowen Zhao; Kuangkuang Li; Qing Liu; Xingzhao Liu,article,2,0,3,3,1.11e-18,0.000268145,0.0,-0.3023935217247047
W4288760191,https://doi.org/10.1016/j.apsusc.2022.154382,First-principles study on the electronic properties of layered Ga2O3/TeO2 heterolayers for high-performance electronic devices,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Surface Science,Elsevier BV,Linpeng Dong; Penghui Li; Yan Zhao; Yuanhao Miao; Bo Peng; Bin Xin; Weiguo Liu,article,2,0,4,4,1.11e-18,0.000268145,0.0,-0.2804050323284194
W4291972099,https://doi.org/10.1063/5.0098610,RF performance enhancement in sub-<i>μ</i>m scaled β-Ga2O3 tri-gate FinFETs,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Xinxin Yu; Hehe Gong; Jianjun Zhou; Zhenghao Shen; Fangfang Ren; Dunjun Chen; Xin Ou; Yuechan Kong; Zhonghui Li; Tangsheng Chen; Shulin Gu; Rong Zhang; Youdou Zheng; Jiandong Ye,article,5,0,5,5,1.11e-18,0.000268145,0.0,-0.2584165429321341
